"cellcode","frac_1","frac_2","frac_3","frac_4","frac_5","frac_6","frac_7","frac_8","frac_9","frac_10","frac_11","frac_12","frac_13","frac_14","frac_15","frac_16","frac_17","frac_18","frac_19","frac_20","frac_21","frac_22","frac_23","frac_24","frac_25","frac_26","frac_27","frac_28","frac_29","frac_30","frac_31","frac_32","frac_33","frac_34","frac_35","frac_36","frac_37","frac_38","frac_39","frac_40","frac_41","frac_42","frac_43","frac_44","frac_48","frac_128"
"50kmE340N340",0.000944000028539449,0.0279959999024868,0.00465200003236532,0.00028000000747852,0.000331999995978549,0,0.0024679999332875,0.000323999993270263,0,0.000155999994603917,0.00958000030368567,0.0563840009272099,0,0,0,0,0,0.449092000722885,0,0,0.00127200002316386,0,0.0203520003706217,0.0323479995131493,0.0173760000616312,0.0556159988045692,0.0892959982156754,0,0.00985599961131811,0.000563999987207353,0.000387999985832721,0.000172000000020489,0,0,0,0.0169959999620914,0.00028000000747852,0,0.0223839990794659,0.00044000000343658,0.00395999988541007,0,0.0273160003125668,0.149176001548767,0,0
"50kmE345N340",0.00337600009515882,0.176735997200012,0.0531399995088577,0.00228799995966256,0.00501199997961521,0.00239200005307794,0.00152399996295571,0.000303999986499548,0.000823999987915158,0.0103959999978542,0.0290280003100634,0.323743999004364,0,0,0,0,0,0.291299998760223,0,0,0.00196400005370378,0,0.012648000381887,0.00135200005024672,0.00559999980032444,0.00184000004082918,0.00225599994882941,0,0.00170400005299598,0,0,0.000155999994603917,0,0,0.00193999998737127,0.00081200001295656,0.0138839995488524,0,0.025900000706315,0.000268000003416091,0.00231599994003773,0,0.0222839992493391,0.00501199997961521,0,0
"50kmE350N340",0.00625600013881922,0.154584005475044,0.0224120002239943,0.0015999999595806,0.000487999990582466,0.00296800001524389,0.00701199984177947,0.00014000000373926,0.000644000014290214,0.0178919993340969,0.026256000623107,0.0601160004734993,0,0,0,0,0,0.43503201007843,0,0.000668000022415072,0.00638400018215179,0,0.0250439997762442,0.012711999937892,0.00455600023269653,0.0409200005233288,0.0599320009350777,0,0.00142400001641363,0,0,0.000348000001395121,0,0,0,0.107036001980305,0,0,0,0,0.00557600008323789,0,0,0,0,0
"50kmE355N340",0.00400799978524446,0.154676005244255,0.0318519994616508,0.00052000000141561,0,0.00228399992920458,0.00523999985307455,0.00252000009641051,0.000899999984540045,0.00698400009423494,0.0206400007009506,0.491771996021271,0,0,0,0,0,0.143399998545647,0,0.00356799992732704,0.00741600012406707,0,0.0378639996051788,0.0177120007574558,0.015607999637723,0.00680400012061,0.0275320000946522,0,0.00370000000111759,0,0,0.000276000006124377,0,0,0.00211200001649559,0.00846800021827221,0,0,0,0,0.00414399988949299,0,0,0,0,0
"50kmE360N340",0.00022000000171829,0.0322239995002747,0.0167960003018379,0.000723999983165413,0.00297600007615983,0.00283599994145334,0.00284800003282726,0.000452000007499009,0.000415999995311722,0.000907999987248331,0.00977999996393919,0.794992029666901,0,0,0,0.000151999993249774,0,0.0505839996039867,0,0.0054199998266995,0.00400000018998981,0,0.00716000003740191,0.00522400019690394,0.0162160005420446,0.000419999996665865,0.000655999989248812,0,0.00276000006124377,0,0,0.000228000004426576,0,0,0.000668000022415072,0.00686400011181831,0.00193999998737127,0,0.00256799999624491,0.0042200000025332,0.0015999999595806,0,0.0241480004042387,0,0,0
"50kmE365N340",0,0.01906399987638,0.00513199996203184,0.000148000006447546,0.000872000004164875,0,9.99999974737875e-05,0,0.000232000005780719,0.00107200001366436,0.00533200008794665,0.264108002185822,0,0,0,0,0,0.011056000366807,0,0.00198800000362098,0.00196000002324581,0,0.00105199997778982,0.000108000000182074,0.00135200005024672,0.000376000010874122,0.000904000014998019,0,0.000472000014269724,0.000112000001536217,0,0,0,0,0,0,0.00550400000065565,0,0.0363399982452393,0,0.000344000000040978,0,0.0470720008015633,0.536624014377594,0,0.0586760006844997
"50kmE420N340",0.000744000019039959,0.0138520002365112,0.00264000007882714,0,0,0.00253599998541176,0.000531999976374209,0.000188000005437061,0.000348000001395121,0,0.00100799999199808,0.0726160034537315,0,0,0,0.000236000007134862,0,0.078355997800827,0,0,0,0,0.00159600004553795,0.00824800040572882,0.00125600001774728,0.00178000004962087,0.000807999982498586,0,0.000108000000182074,0.00164000003132969,0,0,0,0,0,0.00104799994733185,0.0137959998100996,0,0.299524009227753,0,0.00023999999393709,0,0.0428959988057613,0.454003989696503,0,0
"50kmE430N340",0.000456000008853152,0.0694240033626556,0.0128840003162622,0.00031999999191612,0,0.000155999994603917,0.00352800008840859,0.000531999976374209,0,0.000607999972999096,0.00662800017744303,0.457655996084213,0,0,0,0.000132000001030974,0,0.26843199133873,0,0.00047999998787418,0.00621599983423948,0,0.049915999174118,0.0773880034685135,0.0137560004368424,0.00381999998353422,0,0,0.0022960000205785,0,0,0,0,0,0.00031999999191612,0.00510000018402934,0,0,0,0,0.0199519991874695,0,0,0,0,0
"50kmE295N345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122520001605153,0,0,0,0,0,0,0,0.00124799995683134,0,0,0,0,0,0,0,0,0,0.000344000000040978,0,0,0,0,0,0,0,0.470999985933304,0,0.515155971050262
"50kmE300N345",0,0.00316400011070073,0.000419999996665865,0,0,0,0,0.000296000012895092,0,0,0.000928000023122877,0.000268000003416091,0,0,0,0,0,0.297340005636215,0,0,0.0829799994826317,0,0.00120000005699694,0.0329479984939098,0.00410800008103251,0.00272800005041063,8.3999999333173e-05,0,0.0305240005254745,0.000663999991957098,0.000739999988581985,0,0,0,0.00114399997983128,0.050051998347044,0.00256799999624491,0,0.00512399990111589,0,0.001475999946706,0,0.0136240003630519,0.465043991804123,0,0.00257600005716085
"50kmE305N345",0.000255999999353662,0.00867199990898371,0.00177600001916289,0.00184799998532981,0,0.00170799996703863,0.00154800002928823,0,0,0.000108000000182074,0.00177600001916289,0,0,0,0,0,0,0.462220013141632,0,0.000108000000182074,0.10325600206852,0,0.0212239995598793,0.097691997885704,0.0189399998635054,0.0156199997290969,0.00533200008794665,0,0.0673519968986511,0,0.0302559994161129,0.0246079992502928,0,0,0.0109120002016425,0.0573199987411499,0.00287600001320243,0,0.01112399995327,0.000739999988581985,0.0287040006369352,0,0.0240240003913641,0,0,0
"50kmE310N345",0.000188000005437061,0.00708399992436171,0.000859999970998615,0.00047999998787418,0,0,0.0014400000218302,0.000292000011540949,0,0,0.000920000020414591,0.0227719992399216,0,0,0,0,0,0.705268025398254,0,0.0137040000408888,0.0366480015218258,0,0.00694000022485852,0.0288159996271133,0.021764000877738,0.000891999981831759,0.00102800002787262,0,0.0226440001279116,0,0,0.00106399995274842,0,0,0.00953999999910593,0.0835359990596771,0,0,0,0.00210799998603761,0.0320120006799698,0,0,0,0,0
"50kmE315N345",0.000500000023748726,0.0141559997573495,0.0011680000461638,0.00170799996703863,0,0,0.000939999998081475,0,0,0,0.00325999991036952,0.115932002663612,0,0,0,0,0,0.56495600938797,0,0.0323360003530979,0.0234040003269911,0,0.0129960002377629,0.0458879992365837,0.0299800001084805,0,0.00230400008149445,0,0.040667999535799,0,0,0,0,0,0.000628000008873641,0.109027996659279,0,0,0,0,0.000148000006447546,0,0,0,0,0
"50kmE320N345",0.00525599997490644,0.0728759989142418,0.0170879997313023,0.00645199976861477,0,0.00197999994270504,0.00491600017994642,0.000755999993998557,0.00152799999341369,0.00864799972623587,0.0168040003627539,0.112556003034115,0,0,0,0,0,0.479148000478745,0,0.00753200007602572,0.0320760011672974,0,0.00700399978086352,0.0362799987196922,0.0126679996028543,0.00992800015956163,0.0495919995009899,0,0.0289840009063482,0,0,0,0.00134800001978874,0,0.00159600004553795,0.075652003288269,0,0,0,0,0.0092799998819828,0,5.19999994139653e-05,0,0,0
"50kmE325N345",0.00193599995691329,0.0461639985442162,0.0056839999742806,0.00167999998666346,0.00106000003870577,0.00228799995966256,0.000172000000020489,0.000211999999010004,0.00107999995816499,0.00237199990078807,0.00820800010114908,0.0286240000277758,0,0,0,0.000188000005437061,0,0.0230679996311665,0,0.00707199983298779,0.00589600019156933,0,0.00224400009028614,0.00108800001908094,0.00138399994466454,0,0.00357199995778501,0,0.000728000013623387,0.000888000009581447,0,0.000112000001536217,0,0,0,0,0.00151199998799711,0,0.0111600002273917,0,0,0,0.00224400009028614,0.601040005683899,0,0.238324001431465
"50kmE330N345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80000006873161e-05,0,0,0,0,0,0,0,0,0.000663999991957098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299383997917175,0,0.699863970279694
"50kmE335N345",0.000192000006791204,0.00288800010457635,0.000775999971665442,0.000127999999676831,0.000584000023081899,0,0.000644000014290214,0,0,0,0.00164000003132969,0.00212000007741153,0,0,0,0,0,0.0953959971666336,0,0,0.00023999999393709,0,0.00047999998787418,0.000119999996968545,0,0.0018880000570789,0.00595600018277764,0,0.000195999993593432,0,0,0.000276000006124377,0,0,0,0.000376000010874122,0,0,0.00147999997716397,0,0.00139200000558048,0.000136000002385117,0.000436000002082437,0.638643980026245,0,0.244011998176575
"50kmE345N345",0.00202000001445413,0.117688000202179,0.018163999542594,0.000555999984499067,0.00106399995274842,0.00196400005370378,0.00063999998383224,0,0.000224000003072433,0.00467999977990985,0.0216400008648634,0.212676003575325,0,0,0,0,0,0.248799994587898,0,0,0.0027560000307858,0,0.0095600001513958,0.0015760000096634,0.00360799999907613,0.0106720002368093,0.00434800004586577,0,0.00161599996499717,0,0,0,0,0,0.000216000000364147,0.025628000497818,0.0147320004180074,0,0.0381679981946945,0,0.00208400003612041,0,0.00322400010190904,0.251695990562439,0,0
"50kmE350N345",0.00311599997803569,0.155811995267868,0.0167079996317625,0.000920000020414591,0,0,0.00314399995841086,0,0.000407999992603436,0.00824800040572882,0.0192440003156662,0.0103679997846484,0,0,0,0,0,0.495375990867615,0,0,0.00313200009986758,0,0.0217599999159575,0.00675999978557229,0.00532800005748868,0.0575519986450672,0.06241599842906,0,0.00269600003957748,0,0,0,0,0,0,0.122460000216961,0,0,0,0,0.00455200020223856,0,0,0,0,0
"50kmE355N345",0.00265599996782839,0.149156004190445,0.0307199992239475,0.00237999996170402,0,0.00249999994412065,0.00465200003236532,0.000136000002385117,0.000628000008873641,0.0105440001934767,0.0237639993429184,0.491488009691238,0,0,0,0,0,0.228067994117737,0,0,0.000123999998322688,0,0.0192600004374981,0.00614400021731853,0.00367200002074242,0.00146800000220537,0.00646799989044666,0,0.00107999995816499,0,0,0,0,0,0.0033239999320358,0.00836400035768747,0,0,0,0,0.00340400007553399,0,0,0,0,0
"50kmE360N345",0,0.0488080009818077,0.0136839998885989,0,0.00199600006453693,0.000768000027164817,0.00242800009436905,0,0.000384000013582408,0.00213199993595481,0.0124760000035167,0.792608022689819,0,0,0,0,0,0.0793239995837212,0,0.000352000002749264,0.000515999970957637,0,0.00872400030493736,0.00340400007553399,0.00453600008040667,0.000487999990582466,0.00323999999091029,0,0.000975999981164932,0,0,0,0,0,0.00112000002991408,0,0.00271999998949468,0,0.000180000002728775,0.00235600001178682,0.000747999991290271,0,0.0160319991409779,0,0,0
"50kmE365N345",0.000348000001395121,0.00729600014165044,0.000579999992623925,0,0,0,0,0,0,0.000127999999676831,0.00539200007915497,0.125704005360603,0,0,0,0,0,0.00836800038814545,0,7.999999797903e-05,0.000796000007539988,0,0.00114800001028925,0,0.000184000004082918,0,0.000296000012895092,0,0.000712000008206815,0,0,0,0,0,0,0,0,0,0.00322799989953637,0,0.000483999989228323,0,0,0.596848011016846,0,0.248408004641533
"50kmE400N345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"50kmE300N350",0,0.000788000004831702,9.20000020414591e-05,0,0.000119999996968545,9.99999974737875e-05,0,0,0,0,0,0,0,0,0,0,0,0.0161760002374649,0,0.00294000003486872,0.0399120002985001,0,1.59999999596039e-05,0.0213559996336699,0,0.00520400004461408,0.00594000006094575,0,0.0123840002343059,0.000975999981164932,0.0104120001196861,0.0205520000308752,0.0139239998534322,0,7.999999797903e-05,0.19318799674511,0,0,0,0,0.014919999986887,0.000136000002385117,0,0.640784025192261,0,0
"50kmE305N350",0.000468000012915581,0.0163199994713068,0.00182799994945526,0.000503999995999038,0,0.000236000007134862,0.00124400004278868,0,0,0.000103999998827931,0.00190799997653812,0.00136800005566329,0,0,0,0,0,0.57176798582077,0,0.00085200002649799,0.0539080016314983,0,0.00553599977865815,0.0150439999997616,0.00361600005999207,0.00482799997553229,0.000915999989956617,0,0.00929199997335672,0,0.0100119998678565,0.00723200011998415,0.00254800007678568,0,0.00859200023114681,0.110947996377945,0.000284000008832663,0,0.0053719999268651,0.000464000011561438,0.0662799999117851,0.000828000018373132,0,0.0976999998092651,0,0
"50kmE310N350",9.20000020414591e-05,0.00876399967819452,0.00122400000691414,0.000568000017665327,0,0,0.000500000023748726,0.00014000000373926,0,0,0.00102800002787262,0.00166800001170486,0,0,0,0,0,0.681644022464752,0,0.000615999975707382,0.0277120005339384,0,0.00448800018057227,0.0260680001229048,0.00869200006127357,0.0013160000089556,0,0,0.0193199999630451,0,0,0,0,0,0.0147080002352595,0.157427996397018,0,0,0,0.0019120000069961,0.0421120002865791,0,0,0,0,0
"50kmE315N350",0.000464000011561438,0.00967600010335445,0.000828000018373132,0.00236800010316074,0,0.000103999998827931,0.00254400004632771,0,0,0,0.0006520000169985,0.012079999782145,0,0,0,0,0,0.759316027164459,0,0.00285200006328523,0.032660000026226,0,0.00791999977082014,0.0238400008529425,0.0178200006484985,0.00031999999191612,0,0,0.0230679996311665,0,0,0,0,0,0.00500399991869926,0.0734359994530678,0,0,0,0.000415999995311722,0.0246319994330406,0,0,0,0,0
"50kmE320N350",0,0.0152799999341369,0.000844000023789704,0.000747999991290271,0,0,0.00313999992795289,0.00129199994262308,0,0.000103999998827931,0.00388800003565848,0.167076006531715,0,0,0,0,0,0.742540001869202,0,0.00522800022736192,0.0171160008758307,0,0.00600400008261204,0.00243599992245436,0.00908000022172928,0,0,0,0.00766800018027425,0,0,0,0,0,0.000607999972999096,0.0136799998581409,0,0,0.00011600000289036,3.9999998989515e-05,0.00311199994757771,0,0,0,0,0
"50kmE325N350",0,0.0111919995397329,0.00100000004749745,0.0020479999948293,0,0,0.000587999995332211,0.000460000010207295,0,0.000119999996968545,0.00246399990282953,0.0894559994339943,0,0,0,0.000148000006447546,0,0.0731080025434494,0,0.00910800043493509,0.00319599988870323,0,0.000380000012228265,0.000260000000707805,0.000715999980457127,0,0,0,0,0.00022000000171829,0,0,0,0,0,0,0.000780000002123415,0,0.0166120007634163,0.000576000020373613,0,0,0,0.659240007400513,0,0.128327995538712
"50kmE335N350",0,0.00691200001165271,0.000500000023748726,0,0.000172000000020489,0.000620000006165355,0,0,0,0.000203999996301718,0.00107600004412234,0.00662400014698505,0,0,0,0,0,0.0566519983112812,0,0,0.0011399999493733,0,0.00101999996695668,0.00514000002294779,6.39999998384155e-05,0.00187200005166233,0.00920000020414591,0,0,0,0,0,0,0,0,0,0,0,0.00140800001099706,0,0,0,0,0.858052015304565,0,0.0493439994752407
"50kmE345N350",0.00101200002245605,0.0281920004636049,0.00571600021794438,0,0.00106000003870577,0.00036000000545755,0.00186800002120435,0,9.60000033956021e-05,0.000951999973040074,0.00606800010427833,0.0151279997080564,0,0,0,0,0,0.325607985258102,0,0,0.00567199988290668,0,0.019548000767827,0.00882400013506413,0.0360440015792847,0.0388559997081757,0.039792001247406,0,0.00887999963015318,0,0,0.00330400001257658,0,0,0.00067999999737367,0.0217480007559061,0.0156560000032187,0,0.132423996925354,0,0.00689599988982081,0.00049200002104044,0.0170319993048906,0.258091986179352,0,0
"50kmE350N350",0,0.00308799999766052,9.99999974737875e-05,0.000511999998707324,0,0,0.00141200004145503,0,0,0,0.00145600002724677,0,0,0,0,0,0,0.305676013231277,0,0,0.000411999993957579,0,0.00581200001761317,0.00919200014322996,0.00218400009907782,0.207343995571136,0.1978639960289,0,0.010428000241518,0,0.00104000000283122,0.021959999576211,0,0,0,0.229507997632027,0,0,0,0,0.00201199995353818,0,0,0,0,0
"50kmE355N350",0,0.0293480008840561,0.00455600023269653,0.000327999994624406,0,0.00378799997270107,0.00322799989953637,0,0,0.00192399998195469,0.0106159998103976,0.452475994825363,0,0,0,0,0,0.298067986965179,0,0,0.00182400003541261,0,0.0213639996945858,0.0222679991275072,0.00731999985873699,0.0242199990898371,0.0276399999856949,0,0.00298799993470311,0,0,0,0,0,0.000303999986499548,0.0864840000867844,0,0,0,0,0.00125600001774728,0,0,0,0,0
"50kmE360N350",0.00133200001437217,0.0200599990785122,0.00112799997441471,0,0,0,0.00105600000824779,0,0,0.000344000000040978,0.00499999988824129,0.30104398727417,0,0,0,0,0,0.20100399851799,0,0,0.00851999968290329,0,0.0300200004130602,0.0620919987559319,0.00731599982827902,0.00599600002169609,0.061064001172781,0,0.00944400019943714,0,0,0,0,0,0,0.0978839993476868,0,0,0.00167999998666346,0,0.000211999999010004,0,0,0.184804007411003,0,0
"50kmE365N350",0.000180000002728775,0.000739999988581985,0,0,0,0,0,0,0,0,0.000984000042080879,0.00378799997270107,0,0,0,0,0,0.000500000023748726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468000012915581,0,0,0,0,0.445484012365341,0,0.547855973243713
"50kmE295N355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023999999393709,0,0,0,0,0,0,0,0,0.00110800005495548,0,0,0.00014000000373926,0,0.000136000002385117,0,0,0,0,0,0,0,0,0,0,0,0.507200002670288,0,0.491176009178162
"50kmE300N355",0,0.00121599994599819,0,0,0,0,0,0,0,0,0.000568000017665327,0,0,0,0,0,0,0.0237080007791519,0,0,0.0658319965004921,0,0.00298000010661781,0.0168719999492168,0.00238800002261996,0.0250240005552769,0.026715999469161,0,0.0134519999846816,0.0042200000025332,0.00429200008511543,0.0259920004755259,0,0,0.00195199996232986,0.307307988405228,0.000331999995978549,0,0.00924399960786104,0,0.0145239997655153,0.000387999985832721,0,0.452991992235184,0,0
"50kmE305N355",0.000236000007134862,0.00835200026631355,0.000472000014269724,0.00022000000171829,0,0.000352000002749264,0.00184399995487183,0,0,0,0.0013399999588728,0.000243999995291233,0,0,0,0,0,0.55324798822403,0,0.000180000002728775,0.1007120013237,0,0.00732799991965294,0.0343919992446899,0.00505599984899163,0.00269200000911951,0.00585999991744757,0,0.018843999132514,0,0.000571999989915639,0.00100799999199808,0.000444000004790723,0,0.0103799998760223,0.189400002360344,0,0,0.00036000000545755,0,0.0533160008490086,0,0,0.00314799998886883,0,0
"50kmE310N355",0,0.00562399998307228,0,0.000136000002385117,0,0.000544000009540468,0.000604000000748783,0,0,0,0.000380000012228265,9.99999974737875e-05,0,0,0,0,0,0.586395978927612,0,0.000155999994603917,0.125208005309105,0,0.00478400010615587,0.0545359998941422,0.00902799982577562,0.00383200007490814,0.00283199991099536,0,0.0353639982640743,0,0,0,0.00187599996570498,0,0.00945600029081106,0.135964006185532,0,0,0,0.000372000009519979,0.0228080004453659,0,0,0,0,0
"50kmE315N355",0,0.00715600000694394,0.000987999956123531,0,0,0,0.0019000000320375,0.000103999998827931,0,0,0.00184799998532981,0.000292000011540949,0,0,0,0,0,0.525668025016785,0,0,0.221852004528046,0,0.00922800041735172,0.037491999566555,0.0113399997353554,0.00403599999845028,0.00265999999828637,0,0.030120000243187,0,0,0,0.000228000004426576,0,0.00334400008432567,0.0866400003433228,0,0,0,0.00138399994466454,0.0537200011312962,0,0,0,0,0
"50kmE320N355",0.000296000012895092,0.0119399996474385,0.000411999993957579,0.000411999993957579,0,0,0.000864000001456589,0,0,0,0.00231199990957975,0.0046560000628233,0,0,0,0,0,0.83516401052475,0,0.000188000005437061,0.078404001891613,0,0.00339199998416007,0.0151159996166825,0.00870800018310547,0.0074880002066493,0.00211600004695356,0,0.0121039999648929,0,0,0,0,0,0.000407999992603436,0.00846800021827221,0,0,0,0,0.00755200022831559,0,0,0,0,0
"50kmE325N355",0.00103599997237325,0.0277720000594854,0.00268799997866154,0.00152399996295571,0,0,0.00190399994608015,0,0,0,0.00443999981507659,0.0464279986917973,0,0,0,0,0,0.626399993896484,0,0.0123079996556044,0.00728400005027652,0,0.00268799997866154,0.0166079998016357,0.00502000004053116,0.0459639988839626,0.0564920008182526,0,0.00687600020319223,0,0,0.000788000004831702,0,0,0,0.00718400022014976,0.00124400004278868,0,0.0133640002459288,0.000119999996968545,0.00315200001932681,0,0.00298000010661781,0.105736002326012,0,0
"50kmE330N355",0,0.00621999986469746,0.000127999999676831,0,0,0.000744000019039959,0.000348000001395121,0,0,0,0.0036359999794513,0.0172199998050928,0,0,0,0,0,0.170212000608444,0,0.0230560004711151,0.00634799990803003,0,0.00154399999883026,0.00011600000289036,0.0019120000069961,0.000660000019706786,0.000931999995373189,0,9.99999974737875e-05,0,0.00063999998383224,0,0,0,0,0,0.000148000006447546,0,0.011048000305891,0,0.0011800000211224,0,4.4000000343658e-05,0.748131990432739,0,0.00563200004398823
"50kmE335N355",0,0.00296800001524389,0.000192000006791204,0,0,0.000403999991249293,0.000483999989228323,0,0,0.00011600000289036,0.000539999979082495,0.0151680000126362,0,0,0,0,0,0.0642440021038055,0,0,0.00353199988603592,0,0.00161999999545515,0.00565600022673607,0.000715999980457127,0.0144199999049306,0.0262359995394945,0,0.000508000026457012,0,0.000739999988581985,0,0,0,0,0,0,0,0.000452000007499009,0,0.00014000000373926,0,0,0.861863970756531,0,0
"50kmE340N355",0,0.0044999998062849,0.000511999998707324,0,0.000123999998322688,0,0,0,0,0.000684000027831644,0.000432000000728294,0.0059480001218617,0,0,0,0,0,0.0143400002270937,0,0,0,0,0,0,0,0.000384000013582408,0,0,7.999999797903e-05,0,0,0,0,0,0.000224000003072433,0,0,0,0.00262399995699525,0,0,0,0,0.969524025917053,0,0.000623999978415668
"50kmE345N355",0.000243999995291233,0.0112319998443127,0.00549199990928173,0,0.000211999999010004,0,0.00104000000283122,0,0,0,0.00225999997928739,0.0447719991207123,0,0,0,0,0,0.377344012260437,0,0,0.00031999999191612,0,0.0250560007989407,0.0235840007662773,0.0145079996436834,0.213499993085861,0.134215995669365,0,0.00949599966406822,0,0.00517599983140826,0.0517520010471344,0,0,0,0.0168120004236698,0,0,0.00609599985182285,0,0.0177400000393391,0,0.00153600005432963,0.0376119986176491,0,0
"50kmE350N355",0,0.00466800015419722,0.000531999976374209,0.00135200005024672,0,0,0.00207199994474649,0,0,0,0.002608000067994,0.0368519984185696,0,0,0,0,0,0.356243997812271,0,0,0.00063999998383224,0,0.00366799999028444,0.0114439995959401,0.00757599994540215,0.155839994549751,0.179631993174553,0,0.00552000012248755,0,0.00028000000747852,0.0503760017454624,0,0,0,0.17756000161171,0,0,0,0,0.00313599989749491,0,0,0,0,0
"50kmE355N355",0.00418000016361475,0.121551997959614,0.0265319999307394,0.00113200000487268,0.00107200001366436,0,0.00345600000582635,0,0,0.00879599992185831,0.0166120007634163,0.33967998623848,0,0,0,0,0,0.291696012020111,0,0,0.0044680000282824,0,0.0179440006613731,0.0271439999341965,0.00559999980032444,0.0179200004786253,0.0435159988701344,0,0.00500799994915724,0,0.000103999998827931,0.000207999997655861,0,0,0.000515999970957637,0.0149440001696348,0.000531999976374209,0,0.000236000007134862,0.0015760000096634,0.00267599988728762,0,0,0.0428999997675419,0,0
"50kmE360N355",0.000704000005498528,0.0107920002192259,0.0103160003200173,0.00181599997449666,0.00271599995903671,0,0.000536000006832182,0,0,0.00153999996837229,0.00161200005095452,0.00813599955290556,0,0,0,0,0,0.0031920000910759,0,0,0.000380000012228265,0,0.0013160000089556,0,0.000339999998686835,0.00161599996499717,0,0,0,0,0,0,0,0,0.00023999999393709,0,0.000323999993270263,0,0.00288400007411838,0.000407999992603436,0.000148000006447546,0,0,0.618960022926331,0,0.33202400803566
"50kmE445N355",0.000364000006811693,0.0149520002305508,0.00109599996358156,0.000172000000020489,0.00106799998320639,0,0.000595999998040497,0.000112000001536217,0,0,0.00424400018528104,0.197104007005692,0,0,0,0.000127999999676831,0,0.00203599990345538,0,0.00532800005748868,0.0124080004170537,0,0.0182879995554686,0.00159200001507998,0.0226199999451637,0.00100799999199808,0,0,0.00164399994537234,0,0,0,0,0,0.00197200011461973,0.00022000000171829,0.00338799995370209,0,0.000403999991249293,0,0.000103999998827931,0.000103999998827931,0,0.709047973155975,0,0
"50kmE450N355",0.000184000004082918,0.013956000097096,0.00150400004349649,0.000199999994947575,0.000460000010207295,0,0.00011600000289036,0,0.00014000000373926,0.00104000000283122,0.00233999988995492,0.155671998858452,0,0,0,0,0,0.00665599992498755,0,0.000103999998827931,0.000163999997312203,0,1.59999999596039e-05,0,0.000307999987853691,0,0,0,0,0.000236000007134862,0,0,0,0,0,0,0,0,0,0,0,0.000352000002749264,0,0.581408023834229,0,0.235144004225731
"50kmE455N355",0.000199999994947575,0.00345199997536838,0.000736000016331673,0,0,0,0,0,0,0,0.00148400000762194,0.0397399999201298,0,0,0,0,0,0.00651599979028106,0,0,0,0,0.000387999985832721,0.00418400019407272,0.000184000004082918,0,0,0,0,0.000615999975707382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589963972568512,0,0.352535992860794
"50kmE300N360",0,0.001475999946706,0,0,0,0,0,0,0,0,0.00063999998383224,0,0,0,0,0,0,0.0422080010175705,0,0,0.0347479991614819,0,0,0.0104719996452332,0.000148000006447546,0.00472000008448958,0.00876399967819452,0,0.00596799980849028,0.00486399978399277,0.00151199998799711,0.00519199995324016,0,0,0,0.195235997438431,0,0,0.0127640003338456,0,0.00499999988824129,0,0.00404400005936623,0.661343991756439,0,0.000899999984540045
"50kmE305N360",0.000163999997312203,0.00310399988666177,0.000288000010186806,0,0,0,0.000148000006447546,0,0,0,0.000395999988541007,0.000132000001030974,0,0,0,0,0,0.212852001190186,0,9.99999974737875e-05,0.037576001137495,0,0.00253199995495379,0.0586600005626678,0.00168400001712143,0.00515600014477968,0.0101920003071427,0,0.0423000007867813,0.00240399991162121,0.00127200002316386,0.00307999993674457,0,0,0.00321200001053512,0.279184013605118,0.000560000014957041,0,0.00633199978619814,0,0.0167999994009733,0.000384000013582408,0.00353599991649389,0.307951986789703,0,0
"50kmE310N360",0.000315999990561977,0.00538400001823902,0.000472000014269724,0.000723999983165413,0.00011600000289036,0.000284000008832663,0.00044000000343658,0,0,9.60000033956021e-05,0.000920000020414591,0,0,0,0,0,0,0.20048800110817,0,0,0.0951920002698898,0,0.00853999983519316,0.0275560002774,0.0072719999589026,0.0179999992251396,0.017467999830842,0,0.0249799992889166,0.00282800011336803,0,0.000387999985832721,0.00333600002340972,0,0.00110400002449751,0.105736002326012,0.000991999986581504,0,0.0177919995039701,0,0.00820800010114908,0,0.005216000135988,0.446152001619339,0,0
"50kmE315N360",0.000228000004426576,0.00898000039160252,0.00154399999883026,0.000352000002749264,0,0.000284000008832663,0.000684000027831644,0,0.000108000000182074,0,0.00162400002591312,0,0,0,0,0,0,0.388904005289078,0,0.000268000003416091,0.114692002534866,0,0.00671999994665384,0.080155998468399,0.00448000011965632,0.0454920008778572,0.023420000448823,0,0.0654079988598824,0.00184399995487183,0,0,0.00126399996224791,0,0.000783999974373728,0.143276005983353,0.00011600000289036,0,0.0069599999114871,0.00176000001374632,0.0668480023741722,0,0.000760000024456531,0.0330439992249012,0,0
